,Usia,Gender,Gaji,Jumlah-Anak
5035,58,L,3-5jt,6
5036,46,L,5-10jt,3
5037,53,P,5-10jt,4
5038,30,L,3-5jt,0
5039,59,P,3-5jt,0
5040,58,L,5-10jt,2
5041,31,L,5-10jt,5
5042,25,P,3-5jt,0
5043,19,P,3-5jt,6
5044,17,L,3-5jt,2
5045,57,L,3-5jt,1
5046,44,L,5-10jt,5
5047,54,P,5-10jt,3
5048,19,L,3-5jt,4
5049,58,P,1-3jt,1
5050,41,P,3-5jt,2
5051,47,P,5-10jt,6
5052,59,P,1-3jt,1
5053,60,L,5-10jt,5
5054,53,L,5-10jt,6
5055,28,P,1-3jt,5
5056,17,L,5-10jt,3
5057,18,P,5-10jt,2
5058,27,L,5-10jt,4
5059,41,P,5-10jt,0
5060,42,P,1-3jt,1
5061,29,L,1-3jt,4
5062,32,L,3-5jt,4
5063,34,P,1-3jt,3
5064,26,P,5-10jt,5
5065,29,L,5-10jt,3
5066,56,P,3-5jt,6
5067,41,L,3-5jt,6
5068,29,P,1-3jt,4
5069,33,L,1-3jt,6
5070,47,P,1-3jt,4
5071,57,P,3-5jt,2
5072,55,P,5-10jt,1
5073,51,L,3-5jt,6
5074,56,P,3-5jt,6
5075,59,L,3-5jt,1
5076,28,L,1-3jt,2
5077,48,P,5-10jt,6
5078,36,L,5-10jt,4
5079,60,L,3-5jt,2
5080,54,L,1-3jt,4
5081,33,P,3-5jt,6
5082,57,P,5-10jt,2
5083,29,P,1-3jt,1
5084,60,L,1-3jt,5
5085,35,L,5-10jt,5
5086,33,P,1-3jt,1
5087,43,L,1-3jt,2
5088,24,P,1-3jt,6
5089,43,P,5-10jt,2
5090,28,L,1-3jt,1
5091,59,P,1-3jt,1
5092,40,P,3-5jt,2
5093,41,L,5-10jt,4
5094,60,L,3-5jt,2
5095,46,L,1-3jt,6
5096,56,P,1-3jt,5
5097,47,L,1-3jt,4
5098,33,P,1-3jt,1
5099,49,L,5-10jt,1
5100,26,P,5-10jt,2
5101,22,L,1-3jt,2
5102,48,P,5-10jt,3
5103,19,P,3-5jt,2
5104,37,P,1-3jt,0
5105,28,L,5-10jt,6
5106,41,P,5-10jt,2
5107,48,P,3-5jt,4
5108,39,P,5-10jt,5
5109,45,P,3-5jt,1
5110,39,P,5-10jt,4
5111,42,P,5-10jt,4
5112,32,P,1-3jt,5
5113,36,P,5-10jt,2
5114,33,P,3-5jt,4
5115,21,P,3-5jt,3
5116,27,P,3-5jt,1
5117,58,P,1-3jt,3
5118,49,P,5-10jt,3
5119,50,L,1-3jt,1
5120,17,P,3-5jt,1
5121,24,L,5-10jt,6
5122,33,L,3-5jt,0
5123,27,P,3-5jt,3
5124,34,P,5-10jt,4
5125,17,L,1-3jt,5
5126,24,P,1-3jt,1
5127,26,L,3-5jt,5
5128,45,P,1-3jt,5
5129,47,P,5-10jt,5
5130,37,P,5-10jt,6
5131,35,L,3-5jt,5
5132,51,L,3-5jt,3
5133,21,P,5-10jt,2
5134,29,L,5-10jt,0
5135,24,L,3-5jt,5
5136,56,P,1-3jt,1
5137,44,P,3-5jt,2
5138,32,P,3-5jt,2
5139,42,L,5-10jt,3
5140,58,P,5-10jt,3
5141,54,L,3-5jt,6
5142,31,L,1-3jt,3
5143,43,L,1-3jt,1
5144,37,P,1-3jt,5
5145,58,P,1-3jt,4
5146,34,P,5-10jt,6
5147,26,P,3-5jt,5
5148,48,L,3-5jt,4
5149,40,L,3-5jt,6
5150,37,P,3-5jt,6
5151,43,P,5-10jt,0
5152,60,L,5-10jt,1
5153,23,P,1-3jt,0
5154,39,P,5-10jt,3
5155,54,P,1-3jt,1
5156,35,P,3-5jt,5
5157,41,L,1-3jt,5
5158,55,P,1-3jt,2
5159,19,P,3-5jt,5
5160,59,L,3-5jt,5
5161,43,P,3-5jt,3
5162,43,L,3-5jt,6
5163,33,L,3-5jt,5
5164,22,P,5-10jt,5
5165,32,P,5-10jt,1
5166,17,L,5-10jt,4
5167,58,P,5-10jt,1
5168,59,P,1-3jt,3
5169,52,L,1-3jt,1
5170,18,P,3-5jt,6
5171,39,P,1-3jt,5
5172,39,L,5-10jt,0
5173,33,L,3-5jt,0
5174,59,P,1-3jt,0
5175,29,P,5-10jt,1
5176,50,P,5-10jt,2
5177,45,P,5-10jt,1
5178,54,P,5-10jt,2
5179,58,L,1-3jt,4
5180,21,L,5-10jt,0
5181,19,P,3-5jt,3
5182,24,L,3-5jt,0
5183,53,L,3-5jt,2
5184,53,L,1-3jt,3
5185,38,P,5-10jt,4
5186,53,P,5-10jt,6
5187,21,L,3-5jt,4
5188,22,P,1-3jt,4
5189,23,P,5-10jt,2
5190,43,P,3-5jt,1
5191,60,L,1-3jt,1
5192,33,P,5-10jt,3
5193,17,P,5-10jt,3
5194,58,L,3-5jt,6
5195,30,L,3-5jt,5
5196,45,P,3-5jt,6
5197,60,L,1-3jt,4
5198,28,P,1-3jt,3
5199,27,L,3-5jt,6
5200,21,L,1-3jt,2
5201,25,P,5-10jt,0
5202,51,P,1-3jt,4
5203,53,L,5-10jt,6
5204,25,P,1-3jt,1
5205,23,L,3-5jt,3
5206,46,L,5-10jt,2
5207,46,L,5-10jt,5
5208,18,L,3-5jt,1
5209,50,P,3-5jt,6
5210,32,P,3-5jt,3
5211,37,P,3-5jt,2
5212,54,L,1-3jt,0
5213,38,P,3-5jt,1
5214,35,P,3-5jt,0
5215,38,P,3-5jt,3
5216,17,P,3-5jt,0
5217,53,L,5-10jt,0
5218,44,L,1-3jt,4
5219,21,L,3-5jt,0
5220,23,L,1-3jt,3
5221,51,P,1-3jt,0
5222,33,P,5-10jt,4
5223,42,P,5-10jt,5
5224,26,P,3-5jt,1
5225,49,L,3-5jt,0
5226,29,P,3-5jt,6
5227,27,P,3-5jt,2
5228,44,L,1-3jt,0
5229,46,L,1-3jt,6
5230,57,L,1-3jt,6
5231,45,L,3-5jt,2
5232,40,P,3-5jt,4
5233,48,P,5-10jt,5
5234,54,L,1-3jt,6
5235,36,P,1-3jt,6
5236,53,P,1-3jt,3
5237,26,L,5-10jt,0
5238,47,L,1-3jt,6
5239,56,L,5-10jt,4
5240,30,P,5-10jt,2
5241,18,P,3-5jt,0
5242,40,L,5-10jt,5
5243,40,P,5-10jt,3
5244,21,P,5-10jt,1
5245,31,P,5-10jt,6
5246,33,L,5-10jt,3
5247,34,L,3-5jt,0
5248,42,L,3-5jt,0
5249,30,L,1-3jt,5
5250,54,L,1-3jt,2
5251,24,L,5-10jt,0
5252,42,L,1-3jt,6
5253,52,L,3-5jt,1
5254,41,L,3-5jt,4
5255,40,L,1-3jt,5
5256,33,L,3-5jt,5
5257,51,P,1-3jt,4
5258,39,P,5-10jt,5
5259,42,P,3-5jt,4
5260,27,L,3-5jt,2
5261,42,L,3-5jt,5
5262,18,L,1-3jt,5
5263,31,P,3-5jt,6
5264,21,L,3-5jt,1
5265,35,P,5-10jt,5
5266,37,L,5-10jt,0
5267,60,P,5-10jt,3
5268,41,P,3-5jt,6
5269,44,L,5-10jt,0
5270,34,P,1-3jt,1
5271,42,L,3-5jt,4
5272,44,L,5-10jt,5
5273,35,P,3-5jt,0
5274,24,L,1-3jt,2
5275,35,L,3-5jt,1
5276,18,P,3-5jt,5
5277,54,L,1-3jt,0
5278,53,P,1-3jt,5
5279,40,L,5-10jt,1
5280,46,P,5-10jt,6
5281,56,L,5-10jt,1
5282,49,L,1-3jt,3
5283,47,P,3-5jt,4
5284,23,L,5-10jt,1
5285,33,P,1-3jt,5
5286,34,L,3-5jt,1
5287,19,P,5-10jt,6
5288,37,L,3-5jt,6
5289,35,L,5-10jt,2
5290,34,P,3-5jt,0
5291,46,P,5-10jt,2
5292,24,P,5-10jt,5
5293,37,P,5-10jt,0
5294,41,P,5-10jt,5
5295,29,P,3-5jt,6
5296,19,L,1-3jt,1
5297,60,P,3-5jt,0
5298,34,P,1-3jt,0
5299,44,P,3-5jt,3
5300,37,L,5-10jt,4
5301,35,L,1-3jt,5
5302,31,L,1-3jt,5
5303,54,P,3-5jt,3
5304,34,L,3-5jt,4
5305,44,L,3-5jt,6
5306,55,L,5-10jt,0
5307,28,P,1-3jt,6
5308,22,L,5-10jt,5
5309,30,P,5-10jt,2
5310,51,L,5-10jt,5
5311,29,L,5-10jt,4
5312,59,P,5-10jt,2
5313,52,P,5-10jt,6
5314,54,P,5-10jt,1
5315,45,L,3-5jt,3
5316,35,P,1-3jt,0
5317,45,L,1-3jt,3
5318,31,P,1-3jt,0
5319,47,L,1-3jt,2
5320,52,P,3-5jt,1
5321,38,P,1-3jt,3
5322,29,L,3-5jt,6
5323,50,P,3-5jt,2
5324,38,P,1-3jt,5
5325,36,L,3-5jt,1
5326,51,P,3-5jt,5
5327,54,L,3-5jt,1
5328,18,L,3-5jt,0
5329,53,P,1-3jt,6
5330,34,L,3-5jt,4
5331,17,L,1-3jt,2
5332,52,L,1-3jt,4
5333,24,P,3-5jt,5
5334,55,P,3-5jt,6
5335,54,P,1-3jt,1
5336,41,L,3-5jt,2
5337,45,L,3-5jt,5
5338,56,P,1-3jt,2
5339,19,L,1-3jt,4
5340,43,L,1-3jt,2
5341,47,P,5-10jt,5
5342,53,P,5-10jt,2
5343,27,L,3-5jt,2
5344,34,P,5-10jt,5
5345,37,L,5-10jt,2
5346,43,L,1-3jt,4
5347,28,P,5-10jt,0
5348,27,P,3-5jt,6
5349,45,L,5-10jt,5
5350,41,P,3-5jt,4
5351,28,L,3-5jt,4
5352,29,L,5-10jt,0
5353,28,P,5-10jt,4
5354,20,P,1-3jt,5
5355,35,P,5-10jt,0
5356,33,L,1-3jt,2
5357,53,L,3-5jt,0
5358,59,L,5-10jt,6
5359,58,L,3-5jt,4
5360,41,P,5-10jt,3
5361,38,L,3-5jt,0
5362,51,L,5-10jt,2
5363,57,L,5-10jt,0
5364,49,L,5-10jt,4
5365,25,L,1-3jt,5
5366,32,L,5-10jt,0
5367,49,P,3-5jt,0
5368,33,L,3-5jt,1
5369,40,P,3-5jt,3
5370,59,P,3-5jt,6
5371,51,P,3-5jt,5
5372,35,L,5-10jt,4
5373,45,P,1-3jt,6
5374,26,L,1-3jt,6
5375,35,P,5-10jt,4
5376,55,L,5-10jt,0
5377,44,P,5-10jt,0
5378,56,P,5-10jt,1
5379,28,P,3-5jt,3
5380,40,L,5-10jt,5
5381,38,L,5-10jt,2
5382,24,P,5-10jt,0
5383,33,L,1-3jt,3
5384,39,L,3-5jt,4
5385,26,P,1-3jt,4
5386,41,L,3-5jt,2
5387,27,L,5-10jt,5
5388,21,P,1-3jt,6
5389,25,P,1-3jt,2
5390,46,L,3-5jt,6
5391,48,P,1-3jt,4
5392,28,L,5-10jt,1
5393,31,L,3-5jt,3
5394,56,L,5-10jt,6
5395,34,L,3-5jt,2
5396,47,L,1-3jt,5
5397,53,L,3-5jt,3
5398,34,P,1-3jt,0
5399,34,L,5-10jt,1
5400,23,P,5-10jt,6
5401,36,P,1-3jt,5
5402,39,P,5-10jt,2
5403,60,L,3-5jt,1
5404,32,L,1-3jt,2
5405,42,L,3-5jt,6
5406,42,P,1-3jt,6
5407,46,P,3-5jt,5
5408,56,P,1-3jt,0
5409,38,L,5-10jt,2
5410,55,L,3-5jt,6
5411,50,P,5-10jt,4
5412,38,L,1-3jt,0
5413,27,L,1-3jt,3
5414,26,L,3-5jt,1
5415,58,P,5-10jt,2
5416,42,P,1-3jt,6
5417,19,L,3-5jt,0
5418,28,P,1-3jt,5
5419,22,L,5-10jt,0
5420,49,P,5-10jt,6
5421,34,P,3-5jt,1
5422,43,P,1-3jt,4
5423,40,P,5-10jt,5
5424,19,L,1-3jt,5
5425,46,P,3-5jt,6
5426,35,L,3-5jt,1
5427,60,P,1-3jt,3
5428,35,L,5-10jt,0
5429,30,L,3-5jt,6
5430,27,P,3-5jt,0
5431,45,P,3-5jt,6
5432,48,P,5-10jt,4
5433,18,L,3-5jt,6
5434,34,L,3-5jt,0
5435,25,P,3-5jt,6
5436,22,P,5-10jt,0
5437,31,L,3-5jt,0
5438,59,P,1-3jt,1
5439,44,L,1-3jt,0
5440,38,P,5-10jt,2
5441,18,L,1-3jt,5
5442,39,P,3-5jt,0
5443,30,L,3-5jt,4
5444,31,P,5-10jt,0
5445,56,P,3-5jt,3
5446,17,L,3-5jt,4
5447,22,P,5-10jt,6
5448,47,L,1-3jt,3
5449,51,L,3-5jt,0
5450,51,L,1-3jt,5
5451,56,L,5-10jt,2
5452,24,P,5-10jt,0
5453,26,P,3-5jt,0
5454,38,P,1-3jt,5
5455,47,P,1-3jt,5
5456,35,L,1-3jt,0
5457,34,P,3-5jt,0
5458,24,P,5-10jt,3
5459,47,L,1-3jt,4
5460,56,L,5-10jt,5
5461,37,L,3-5jt,5
5462,19,P,1-3jt,4
5463,51,L,3-5jt,3
5464,59,L,1-3jt,5
5465,56,L,1-3jt,5
5466,37,P,1-3jt,6
5467,35,L,1-3jt,4
5468,46,P,3-5jt,3
5469,52,P,1-3jt,2
5470,42,P,3-5jt,4
5471,60,L,5-10jt,4
5472,53,P,3-5jt,1
5473,25,L,5-10jt,1
5474,40,L,5-10jt,2
5475,54,P,1-3jt,1
5476,56,L,1-3jt,3
5477,18,P,5-10jt,1
5478,41,P,1-3jt,5
5479,25,P,5-10jt,4
5480,39,L,1-3jt,4
5481,31,L,1-3jt,0
5482,55,P,1-3jt,6
5483,41,L,5-10jt,5
5484,28,L,1-3jt,5
5485,36,P,1-3jt,5
5486,49,L,1-3jt,0
5487,33,P,1-3jt,1
5488,34,L,5-10jt,2
5489,51,L,3-5jt,4
5490,60,P,5-10jt,4
5491,43,L,3-5jt,3
5492,44,P,3-5jt,2
5493,46,L,3-5jt,0
5494,54,L,3-5jt,3
5495,22,L,1-3jt,1
5496,60,L,3-5jt,0
5497,38,P,5-10jt,4
5498,48,P,5-10jt,4
5499,18,P,5-10jt,3
5500,52,P,1-3jt,4
5501,50,P,3-5jt,2
5502,60,L,1-3jt,4
5503,57,P,3-5jt,0
5504,22,P,5-10jt,4
5505,21,P,1-3jt,6
5506,33,P,5-10jt,5
5507,17,L,5-10jt,0
5508,50,L,1-3jt,2
5509,22,L,5-10jt,4
5510,24,P,1-3jt,2
5511,17,P,3-5jt,5
5512,27,L,5-10jt,2
5513,47,P,1-3jt,0
5514,29,P,3-5jt,4
5515,24,P,1-3jt,2
5516,60,L,3-5jt,0
5517,56,P,3-5jt,5
5518,28,P,3-5jt,3
5519,34,P,3-5jt,1
5520,39,P,1-3jt,2
5521,35,L,3-5jt,5
5522,17,P,3-5jt,0
5523,53,L,3-5jt,3
5524,56,P,3-5jt,3
5525,53,L,5-10jt,4
5526,27,P,3-5jt,0
5527,47,P,1-3jt,3
5528,50,L,5-10jt,0
5529,47,P,3-5jt,3
5530,19,P,3-5jt,3
5531,47,P,1-3jt,0
5532,57,P,1-3jt,0
5533,46,P,3-5jt,0
5534,38,P,1-3jt,6
5535,50,L,5-10jt,2
5536,48,L,5-10jt,6
5537,21,P,3-5jt,4
5538,27,P,3-5jt,3
5539,53,L,5-10jt,5
5540,45,L,1-3jt,2
5541,50,L,5-10jt,2
5542,34,L,1-3jt,1
5543,54,L,5-10jt,3
5544,53,L,5-10jt,3
5545,38,L,5-10jt,3
5546,48,P,3-5jt,3
5547,49,L,5-10jt,5
5548,35,L,1-3jt,4
5549,49,L,5-10jt,4
5550,41,P,1-3jt,4
5551,51,P,3-5jt,1
5552,54,P,5-10jt,6
5553,25,L,3-5jt,6
5554,31,P,3-5jt,1
5555,37,L,3-5jt,5
5556,53,P,1-3jt,2
5557,33,L,1-3jt,5
5558,38,L,5-10jt,2
5559,24,L,1-3jt,0
5560,44,P,1-3jt,6
5561,30,P,5-10jt,3
5562,25,P,3-5jt,1
5563,18,L,1-3jt,4
5564,54,L,5-10jt,1
5565,26,L,5-10jt,4
5566,17,P,5-10jt,5
5567,22,L,3-5jt,4
5568,46,P,5-10jt,4
5569,23,L,5-10jt,3
5570,32,L,5-10jt,0
5571,51,P,3-5jt,2
5572,50,L,3-5jt,1
5573,27,L,3-5jt,0
5574,22,P,3-5jt,4
5575,21,L,3-5jt,6
5576,53,L,3-5jt,6
5577,20,L,5-10jt,4
5578,60,L,1-3jt,0
5579,39,P,5-10jt,5
5580,60,P,5-10jt,5
5581,29,P,3-5jt,1
5582,52,P,1-3jt,2
5583,50,P,3-5jt,5
5584,21,L,1-3jt,6
5585,35,L,3-5jt,5
5586,35,P,1-3jt,4
5587,54,L,5-10jt,2
5588,50,P,3-5jt,1
5589,54,L,5-10jt,6
5590,56,P,1-3jt,1
5591,48,L,5-10jt,2
5592,31,P,1-3jt,0
5593,46,P,1-3jt,2
5594,45,L,5-10jt,1
5595,31,P,5-10jt,4
5596,28,L,3-5jt,3
5597,48,P,3-5jt,1
5598,39,P,3-5jt,0
5599,34,P,5-10jt,1
5600,55,L,5-10jt,4
5601,52,L,3-5jt,6
5602,58,P,5-10jt,3
5603,46,P,5-10jt,0
5604,35,L,1-3jt,2
5605,39,P,5-10jt,5
5606,40,L,3-5jt,0
5607,53,P,5-10jt,6
5608,60,P,3-5jt,2
5609,29,L,5-10jt,4
5610,58,L,3-5jt,1
5611,39,L,5-10jt,6
5612,19,L,3-5jt,6
5613,38,P,3-5jt,1
5614,46,P,5-10jt,6
5615,49,P,5-10jt,2
5616,55,L,3-5jt,3
5617,28,L,3-5jt,6
5618,56,P,3-5jt,5
5619,20,L,5-10jt,4
5620,28,L,1-3jt,0
5621,19,L,3-5jt,3
5622,26,L,5-10jt,6
5623,33,P,3-5jt,6
5624,59,P,1-3jt,3
5625,34,L,3-5jt,0
5626,55,L,1-3jt,4
5627,56,L,1-3jt,5
5628,18,L,5-10jt,2
5629,36,L,1-3jt,2
5630,51,L,1-3jt,1
5631,52,P,5-10jt,0
5632,42,L,5-10jt,5
5633,39,L,3-5jt,1
5634,25,L,1-3jt,3
5635,29,P,3-5jt,2
5636,30,P,3-5jt,3
5637,60,P,1-3jt,2
5638,38,L,1-3jt,3
5639,36,L,1-3jt,1
5640,57,P,3-5jt,6
5641,17,P,3-5jt,5
5642,28,L,5-10jt,6
5643,26,L,3-5jt,1
5644,31,P,1-3jt,1
5645,58,P,1-3jt,0
5646,18,L,3-5jt,4
5647,30,L,3-5jt,0
5648,21,P,1-3jt,2
5649,46,P,3-5jt,6
5650,52,L,3-5jt,0
5651,17,L,1-3jt,3
5652,19,L,3-5jt,5
5653,54,L,1-3jt,6
5654,58,L,1-3jt,1
5655,42,P,5-10jt,0
5656,38,L,3-5jt,2
5657,39,P,5-10jt,2
5658,34,P,3-5jt,1
5659,24,L,5-10jt,3
5660,36,L,3-5jt,6
5661,27,P,1-3jt,2
5662,48,L,1-3jt,5
5663,26,L,1-3jt,5
5664,26,L,1-3jt,5
5665,37,L,5-10jt,0
5666,40,L,5-10jt,3
5667,20,L,3-5jt,0
5668,48,L,3-5jt,3
5669,39,P,5-10jt,0
5670,51,P,1-3jt,6
5671,20,L,1-3jt,2
5672,22,P,3-5jt,0
5673,53,L,3-5jt,5
5674,39,P,5-10jt,3
5675,50,P,3-5jt,1
5676,51,P,5-10jt,5
5677,50,P,3-5jt,5
5678,41,P,5-10jt,3
5679,31,P,5-10jt,4
5680,31,P,5-10jt,0
5681,32,L,1-3jt,0
5682,23,L,3-5jt,5
5683,27,P,5-10jt,2
5684,41,L,5-10jt,2
5685,60,L,1-3jt,1
5686,57,L,3-5jt,1
5687,44,L,1-3jt,0
5688,37,L,5-10jt,2
5689,59,P,1-3jt,3
5690,29,P,5-10jt,0
5691,31,L,3-5jt,6
5692,49,L,1-3jt,3
5693,57,P,3-5jt,4
5694,28,L,5-10jt,2
5695,53,L,3-5jt,5
5696,52,P,3-5jt,5
5697,41,P,5-10jt,2
5698,38,P,5-10jt,5
5699,17,L,5-10jt,1
5700,29,L,5-10jt,1
5701,47,P,3-5jt,0
5702,46,L,5-10jt,0
5703,49,L,1-3jt,1
5704,48,P,1-3jt,4
5705,27,L,3-5jt,6
5706,18,L,5-10jt,6
5707,19,L,3-5jt,0
5708,34,L,5-10jt,4
5709,60,P,1-3jt,1
5710,41,L,5-10jt,2
5711,43,L,5-10jt,6
5712,44,P,3-5jt,1
5713,55,L,1-3jt,2
5714,57,L,5-10jt,6
5715,55,L,3-5jt,3
5716,39,L,1-3jt,3
5717,38,P,3-5jt,4
5718,52,L,3-5jt,2
5719,50,L,1-3jt,2
5720,35,P,5-10jt,2
5721,29,P,3-5jt,4
5722,31,L,3-5jt,6
5723,39,P,3-5jt,5
5724,28,L,5-10jt,5
5725,27,L,3-5jt,1
5726,35,L,1-3jt,4
5727,22,L,1-3jt,1
5728,33,P,1-3jt,1
5729,26,P,3-5jt,1
5730,50,L,1-3jt,4
5731,50,P,1-3jt,0
5732,33,P,5-10jt,5
5733,38,L,3-5jt,6
5734,29,L,1-3jt,3
5735,58,L,1-3jt,0
5736,60,P,3-5jt,6
5737,50,P,3-5jt,1
5738,54,P,3-5jt,2
5739,29,P,3-5jt,4
5740,18,L,1-3jt,1
5741,18,L,5-10jt,5
5742,54,P,1-3jt,3
5743,44,L,3-5jt,1
5744,47,P,1-3jt,1
5745,55,P,1-3jt,4
5746,52,L,5-10jt,4
5747,44,P,1-3jt,5
5748,23,L,1-3jt,2
5749,38,P,3-5jt,6
5750,38,L,3-5jt,5
5751,18,P,3-5jt,1
5752,33,L,5-10jt,5
5753,31,P,3-5jt,2
5754,59,L,1-3jt,0
5755,32,P,1-3jt,3
5756,46,P,1-3jt,2
5757,44,L,5-10jt,0
5758,21,P,3-5jt,2
5759,58,L,3-5jt,5
5760,37,L,3-5jt,1
5761,45,L,1-3jt,4
5762,22,P,1-3jt,3
5763,41,L,5-10jt,0
5764,26,P,3-5jt,2
5765,24,P,5-10jt,6
5766,56,L,5-10jt,5
5767,30,P,3-5jt,4
5768,38,P,1-3jt,1
5769,47,L,3-5jt,5
5770,57,L,1-3jt,2
5771,53,L,5-10jt,6
5772,38,L,5-10jt,2
5773,59,P,1-3jt,2
5774,29,P,1-3jt,4
5775,26,P,3-5jt,5
5776,53,L,3-5jt,2
5777,46,L,3-5jt,6
5778,27,P,5-10jt,5
5779,32,P,3-5jt,2
5780,42,P,5-10jt,1
5781,56,L,1-3jt,4
5782,42,P,5-10jt,3
5783,33,P,1-3jt,2
5784,39,L,1-3jt,4
5785,54,L,5-10jt,5
5786,44,L,5-10jt,6
5787,30,L,1-3jt,0
5788,37,P,1-3jt,6
5789,39,P,5-10jt,1
5790,38,L,1-3jt,4
5791,25,P,1-3jt,3
5792,17,P,1-3jt,2
5793,55,P,1-3jt,5
5794,30,L,3-5jt,5
5795,55,P,3-5jt,0
5796,21,P,5-10jt,0
5797,18,L,1-3jt,2
5798,23,P,1-3jt,3
5799,33,L,1-3jt,1
5800,40,L,3-5jt,4
5801,29,P,5-10jt,6
5802,38,P,1-3jt,6
5803,25,P,5-10jt,1
5804,23,L,5-10jt,6
5805,52,P,3-5jt,4
5806,35,P,1-3jt,0
5807,47,P,1-3jt,1
5808,45,L,1-3jt,4
5809,25,P,1-3jt,4
5810,46,L,5-10jt,0
5811,44,L,5-10jt,2
5812,33,L,1-3jt,4
5813,40,L,1-3jt,2
5814,20,P,3-5jt,3
5815,42,L,3-5jt,6
5816,49,L,1-3jt,0
5817,24,L,1-3jt,5
5818,21,L,1-3jt,3
5819,29,L,3-5jt,2
5820,23,L,1-3jt,6
5821,22,P,5-10jt,1
5822,54,P,1-3jt,0
5823,47,P,3-5jt,2
5824,21,P,1-3jt,3
5825,51,L,1-3jt,2
5826,23,P,3-5jt,2
5827,55,L,3-5jt,2
5828,29,P,3-5jt,2
5829,53,P,5-10jt,4
5830,56,P,1-3jt,4
5831,30,L,5-10jt,4
5832,46,P,5-10jt,6
5833,46,L,3-5jt,2
5834,45,P,1-3jt,3
5835,51,P,3-5jt,0
5836,56,P,3-5jt,1
5837,45,P,1-3jt,5
5838,37,L,5-10jt,6
5839,47,L,3-5jt,3
5840,27,L,5-10jt,4
5841,55,P,1-3jt,1
5842,35,P,5-10jt,6
5843,17,P,1-3jt,6
5844,51,P,1-3jt,5
5845,20,L,1-3jt,5
5846,35,L,1-3jt,4
5847,21,L,5-10jt,5
5848,26,P,3-5jt,3
5849,60,L,1-3jt,6
5850,58,P,3-5jt,6
5851,31,L,1-3jt,0
5852,28,L,3-5jt,4
5853,53,L,3-5jt,0
5854,60,P,3-5jt,5
5855,52,P,3-5jt,0
5856,37,L,3-5jt,2
5857,36,L,3-5jt,3
5858,21,L,5-10jt,4
5859,29,L,5-10jt,0
5860,43,L,5-10jt,0
5861,43,L,5-10jt,5
5862,41,L,3-5jt,2
5863,22,L,3-5jt,1
5864,34,L,3-5jt,3
5865,49,P,5-10jt,5
5866,20,P,3-5jt,1
5867,44,L,1-3jt,3
5868,35,L,3-5jt,2
5869,21,P,1-3jt,5
5870,52,L,5-10jt,3
5871,24,L,3-5jt,3
5872,35,L,1-3jt,1
5873,48,L,1-3jt,6
5874,24,P,3-5jt,2
5875,59,P,1-3jt,0
5876,17,P,1-3jt,3
5877,33,P,5-10jt,0
5878,29,P,3-5jt,0
5879,25,P,5-10jt,2
5880,56,P,3-5jt,5
5881,39,L,5-10jt,3
5882,45,P,3-5jt,1
5883,47,L,1-3jt,5
5884,23,L,5-10jt,3
5885,46,L,3-5jt,4
5886,21,L,1-3jt,0
5887,32,P,3-5jt,0
5888,55,P,5-10jt,2
5889,40,L,5-10jt,0
5890,21,L,3-5jt,5
5891,17,P,1-3jt,4
5892,46,P,5-10jt,4
5893,56,L,1-3jt,6
5894,42,P,1-3jt,6
5895,33,P,1-3jt,4
5896,43,P,3-5jt,4
5897,47,L,5-10jt,5
5898,48,P,1-3jt,4
5899,18,P,1-3jt,6
5900,38,P,5-10jt,5
5901,48,P,5-10jt,5
5902,50,L,3-5jt,2
5903,44,P,5-10jt,2
5904,36,P,3-5jt,0
5905,49,L,3-5jt,1
5906,25,P,5-10jt,5
5907,44,P,1-3jt,3
5908,17,P,3-5jt,5
5909,18,P,5-10jt,5
5910,24,L,1-3jt,5
5911,31,P,5-10jt,2
5912,19,L,3-5jt,6
5913,54,L,1-3jt,2
5914,46,P,5-10jt,4
5915,36,P,1-3jt,1
5916,20,L,5-10jt,6
5917,54,L,5-10jt,4
5918,30,P,5-10jt,6
5919,50,P,3-5jt,5
5920,60,P,5-10jt,0
5921,27,L,1-3jt,1
5922,30,L,1-3jt,2
5923,45,P,5-10jt,0
5924,25,L,5-10jt,5
5925,32,L,3-5jt,4
5926,46,P,3-5jt,5
5927,42,P,5-10jt,3
5928,29,P,1-3jt,0
5929,41,P,3-5jt,4
5930,31,L,1-3jt,1
5931,40,P,1-3jt,3
5932,53,L,5-10jt,6
5933,30,P,1-3jt,3
5934,41,L,1-3jt,3
5935,50,P,3-5jt,3
5936,25,P,1-3jt,5
5937,46,P,5-10jt,6
5938,59,L,5-10jt,4
5939,48,L,5-10jt,3
5940,34,L,1-3jt,2
5941,49,P,5-10jt,2
5942,39,L,3-5jt,4
5943,38,L,3-5jt,2
5944,40,P,5-10jt,2
5945,48,P,3-5jt,0
5946,19,L,1-3jt,3
5947,23,P,5-10jt,1
5948,18,L,1-3jt,6
5949,22,L,1-3jt,0
5950,20,L,3-5jt,4
5951,48,L,5-10jt,1
5952,20,P,3-5jt,0
5953,37,P,1-3jt,0
5954,32,P,1-3jt,4
5955,36,L,5-10jt,3
5956,57,P,3-5jt,1
5957,56,L,3-5jt,5
5958,57,P,3-5jt,2
5959,42,P,3-5jt,4
5960,43,P,5-10jt,4
5961,32,L,3-5jt,6
5962,49,P,5-10jt,2
5963,20,P,3-5jt,0
5964,17,L,5-10jt,6
5965,59,P,1-3jt,5
